frame_id,left_detected,right_detected,left_conf,right_conf,lat_offset_m
34,1,1,0.9274770407132475,0.9349401249406701,-0.07927996517049847
35,1,1,0.9264181586245641,0.9342447049272748,-0.0793912461312472
36,1,1,0.9256123322579064,0.9336434491789098,-0.07950388033200259
37,1,1,0.9229924666965916,0.9331005757978251,-0.08384561280265407
38,1,1,0.9209940570040298,0.9326415108841275,-0.08777190308220598
39,1,1,0.9194853488026409,0.932247793809166,-0.09132722881832685
40,1,1,0.918358727476849,0.9319226277521677,-0.09449047266824696
41,1,1,0.9163858103650808,0.9316370112444629,-0.09822318185708002
42,1,1,1.0,1.0,-0.1015594722453454
43,1,1,1.0,1.0,-0.10501169114979593
44,1,1,0.985230711364721,0.9895916620372827,-0.1076174683459171
45,1,1,0.972812929469059,0.9807743851713936,-0.10996704195890741
46,1,1,0.9625658072179666,0.9732685545727314,-0.11109444474305935
47,1,1,0.9539517089502498,0.9668940827820834,-0.11210838519798134
48,1,1,0.9466077087012772,0.9614854925004832,-0.11099151393495703
49,1,1,0.9404316685698857,0.9568999186585952,-0.11013791113995959
50,1,1,0.935388334051247,0.9527022107176762,-0.10567814851790797
51,1,1,0.9311936802886281,0.9492747645234934,-0.10165694737535348
52,1,1,0.9276855386115187,0.9464515687165982,-0.09801525233564452
53,1,1,0.9244410631542646,0.9436711622305977,-0.09402278991784084
54,1,1,0.9217434513329946,0.941465590103419,-0.09040192938901137
55,1,1,0.920072284732062,0.9394735931235714,-0.08401928376193316
56,1,1,0.9187519234306727,0.9378989679378813,-0.0782871426262526
57,1,1,0.9176277639297623,0.9366207540562452,-0.0731684095689645
58,1,1,0.9167428297084479,0.9357026318271808,-0.0655284962903538
59,1,1,0.9162032475773403,0.9349601334502801,-0.05864416183421627
60,1,1,0.9158274307950179,0.9344017824790721,-0.05212093169357681
61,1,1,0.9156954708293553,0.933968659645642,-0.046225791218863534
62,1,1,0.9152535202024519,0.9336524512475535,-0.0405045568559743
63,1,1,0.9151099829279458,0.9333885988655733,-0.03534593465875326
64,1,1,0.9149894355328939,0.9332106417210014,-0.031377994371041114
65,1,1,0.9150859110497,0.9330967862475281,-0.027819575660372697
66,1,1,0.914833173529406,0.9329710601658655,-0.02502355270771702
67,1,1,0.9147970522803948,0.9327442199347289,-0.02380649988140285
68,1,1,0.9149454289737105,0.9325606190140641,-0.022711823564582175
69,1,1,0.9147052994690715,0.9323740430016663,-0.02320745060738479
70,1,1,0.9146234439835917,0.9322417431833312,-0.023685479015251355
71,1,1,0.914240560125376,0.9320261530973375,-0.025370412975078017
72,1,1,0.9140095452719923,0.9318506416826039,-0.026926800397424445
73,1,1,0.9132380685526869,0.9315341102216166,-0.029396403022669788
74,1,1,0.9122496032433385,0.9310815191494008,-0.031342044191639225
75,1,1,1.0,1.0,-0.03317294608857982
76,1,1,0.985950763426159,0.9894353138937325,-0.034091574052652666
77,1,1,0.97407435329639,0.9805021066671649,-0.034958687226142336
78,1,1,0.9638378028880048,0.9728554492210088,-0.034375358983668815
79,1,1,0.9551856289631827,0.9664003639973451,-0.03387229130954314
80,1,1,0.9476525844677448,0.9609963017744145,-0.032369527946437555
81,1,1,0.9413180305307749,0.9564041907584074,-0.031059960566615807
82,1,1,0.9360077773270918,0.9525015969625666,-0.029987378297087856
83,1,1,1.0,1.0,-0.0229012902164098
84,1,1,1.0,1.0,-0.016572255490974734
85,1,1,0.98538347987782,0.9892310184577248,-0.008184453413602544
86,1,1,0.9732248409137649,0.980052729738388,-0.001025408500434148
87,1,1,1.0,1.0,0.007292103730542219
88,1,1,1.0,1.0,0.014674500961215118
89,1,1,0.986708966454235,0.989450924732427,0.019976249918093943
90,1,1,0.9761638273900322,0.9804478586941874,0.023030750100017917
91,1,1,0.9672791903230206,0.9728016201761917,0.02590587275679287
92,1,1,0.9601166085419883,0.9663370959353134,0.027809605591373174
93,1,1,0.9541076523655233,0.9608837608043936,0.029512232861084967
94,1,1,0.9490224284676799,0.9562581175962118,0.02989957644710066
95,1,1,0.9448224723038119,0.9523746481991354,0.030010775633396002
96,1,1,0.9413022614561812,0.949158201397126,0.030093783139426247
97,1,1,0.9384133813383377,0.9463939439798723,0.028914210739603093
98,1,1,0.9359977802472742,0.9440553718089112,0.027876382499157207
99,1,1,0.9332367194571818,0.9419096085820207,0.024246908513859702
100,1,1,1.0,1.0,0.02095354405331194
101,1,1,1.0,1.0,0.016548169764951683
102,1,1,1.0,1.0,0.012620413852841206
103,1,1,1.0,1.0,0.007695866514205535
104,1,1,1.0,1.0,0.0027503526690149725
105,1,1,0.9862451068827962,0.9897995328395237,-0.001717407384858405
106,1,1,0.9747003023878098,0.9808477195189558,-0.004169467117212722
107,1,1,0.9649690018289133,0.9733529346839922,-0.006207812385210375
108,1,1,0.9567569899033965,0.9670659998280169,-0.007995623723340329
109,1,1,1.0,1.0,-0.009606801455583272
110,1,1,1.0,1.0,-0.010572070032187372
111,1,1,1.0,1.0,-0.011445134555107721
112,1,1,1.0,1.0,-0.01235851640119972
113,1,1,0.9870963558797254,0.9900730556712765,-0.013135831096966243
114,1,1,0.9761581837444971,0.981671091641217,-0.013828497015662442
115,1,1,0.9670538939481482,0.9746597803176411,-0.015007716024613049
116,1,1,0.9593481838976226,0.9687149253712668,-0.016068222847038755
117,1,1,1.0,1.0,-0.01395997768549953
118,1,1,1.0,1.0,-0.013519263389402975
119,1,1,0.988132367688325,0.9902759126034806,-0.012468466359745571
120,1,1,0.977951660823899,0.9818120024280695,-0.012355495442541985
121,1,1,0.9693522378093621,0.9746622205716069,-0.012167325154256853
122,1,1,0.9622247676885523,0.9685210715122909,-0.010339073687301498
123,1,1,0.9561665175186327,0.963352663957429,-0.008694896358056245
124,1,1,0.9511581155571829,0.9589255445257763,-0.0066755269970658684
125,1,1,0.946942527617806,0.9552272534031586,-0.004902320243515803
126,1,1,0.9434974234706774,0.9518185039661373,-0.003634112495696788
127,1,1,0.9407265708531827,0.948841741500533,-0.00319923766028673
128,1,1,0.938375970533444,0.9464568223797044,-0.0028920762479763807
129,1,1,0.936098827495252,0.9444111149089722,-0.003993869756238764
130,1,1,0.9341836315410179,0.9427588126743818,-0.004952787620671184
131,1,1,0.9316425979535969,0.9414619609274304,-0.007357646275531862
132,1,1,1.0,1.0,-0.009431755251555542
133,1,1,1.0,1.0,-0.012417607967894236
134,1,1,1.0,1.0,-0.015092525017275805
135,1,1,0.9861835159944565,0.9899061389826069,-0.017858793112760545
136,1,1,0.9741864664410146,0.9807742675355281,-0.02034691992643675
137,1,1,1.0,1.0,-0.022626354734300635
138,1,1,1.0,1.0,-0.024305189223498343
139,1,1,1.0,1.0,-0.0258538966910107
140,1,1,1.0,1.0,-0.02646371342514789
141,1,1,1.0,1.0,-0.02703562372769781
142,1,1,0.986247341978896,0.9899948873955036,-0.02685570766813769
143,1,1,1.0,1.0,-0.02524371029338524
144,1,1,1.0,1.0,-0.023771681853945525
145,1,1,1.0,1.0,-0.022271718733418336
146,1,1,1.0,1.0,-0.020908820684253263
147,1,1,1.0,1.0,-0.01955682802953719
148,1,1,1.0,1.0,-0.018294795056979358
149,1,1,1.0,1.0,-0.016013539406649364
150,1,1,0.9876669323686855,0.9900466898576475,-0.00978721511390991
151,1,1,1.0,1.0,-0.004179452626117081
152,1,1,0.9878603681775775,0.9901333356863112,0.0012355202019779113
153,1,1,0.977612769601015,0.9817503597612272,0.005711559771237869
154,1,1,0.9689182447626219,0.9745748964245837,0.009362066661519893
155,1,1,0.961566708148348,0.9684811667465886,0.012577371937301346
156,1,1,0.955540835414753,0.963315961538036,0.01615887361090954
157,1,1,0.9504903195048052,0.9589416427978407,0.019369108624566752
158,1,1,0.9463975643329329,0.9551637364445393,0.021519677967408554
159,1,1,0.9428550338044677,0.9518531869101489,0.02276325661092238
160,1,1,0.9398752035417788,0.9490459977083932,0.023898181585993095
161,1,1,0.9372395037062642,0.9467483337126538,0.02410388683997479
162,1,1,0.9350594004365227,0.9447974553553985,0.024295522275070425
163,1,1,0.9326276108394851,0.9430860623682797,0.02256074843258185
164,1,1,0.9306233591328037,0.9416414674847561,0.021058877785702423
165,1,1,0.9279582695527284,0.9401285949769052,0.01735021051211817
166,1,1,0.9251652494949181,0.938907499302197,0.01322008340830695
167,1,1,0.9228968445408983,0.9379473474493334,0.00949800153135038
168,1,1,0.9202429700290011,0.9371240266163098,0.005175978260491577
169,1,1,1.0,1.0,0.0012598535572572128
170,1,1,0.9854935310115097,0.9893767156799871,-0.002710024433903545
171,1,1,0.9732672761206567,0.9804074284337662,-0.0063026952492537406
172,1,1,0.9628363685985749,0.9728630889120022,-0.00948928509067257
173,1,1,0.953970554561597,0.9666034034231299,-0.010391559861949007
174,1,1,0.9463926022361019,0.9612622152135973,-0.011249701431754747
175,1,1,0.9404816340965227,0.9568968507900463,-0.00996470792502971
176,1,1,0.9354767769577268,0.9531867307020759,-0.00881206320485886
177,1,1,0.9312439073815144,0.9501409733614115,-0.007208536513996741
178,1,1,0.9276779855646865,0.9475686592772044,-0.0057931198784649885
179,1,1,1.0,1.0,-0.004071257658195996
180,1,1,1.0,1.0,-0.002486962292208462
181,1,1,0.9863834770239669,0.9899227642152205,0.00644467906999203
182,1,1,0.9751879458850152,0.9812816343255385,0.010409501574630269
183,1,1,1.0,1.0,0.013841776631919376
184,1,1,1.0,1.0,0.020033862715360222
185,1,1,1.0,1.0,0.025618847149214845
186,1,1,0.9871257428305162,0.9898739857987249,0.02980059563502769
187,1,1,0.9763503181877854,0.9812015866539039,0.033644991937542564
188,1,1,0.9677418944392436,0.9737909111581392,0.03663653450625387
189,1,1,0.9608316250645783,0.9675789526562428,0.03772220271972018
190,1,1,0.9550341202112322,0.9622984196939839,0.038654118582507675
191,1,1,0.9499364367714216,0.9578446460546453,0.03884690273700753
192,1,1,0.9456578293871869,0.9540895553562235,0.039008322842723465
193,1,1,0.9414494232406094,0.9507492669186286,0.037170895572343314
194,1,1,1.0,1.0,0.03552499858686181
195,1,1,1.0,1.0,0.03229928998541055
196,1,1,1.0,1.0,0.028329947581866407
197,1,1,1.0,1.0,0.024696018707603018
198,1,1,1.0,1.0,0.021653798303758732
199,1,1,0.9859568061056231,0.9893821295649132,0.018889415704893515
200,1,1,0.973807369897246,0.9802250285219977,0.01641866909124008
201,1,1,0.9635615383737247,0.9725780008785657,0.014201462444693228
202,1,1,1.0,1.0,0.01309761170121864
203,1,1,1.0,1.0,0.012071377236253875
204,1,1,1.0,1.0,0.011302915564975318
205,1,1,1.0,1.0,0.011036102996753646
206,1,1,0.9862485725178606,0.989879505893028,0.010863238383886215
207,1,1,0.9747346967495827,0.9812996742379305,0.011415794174595853
208,1,1,0.9649315896371224,0.9740119964054553,0.01191353246444713
209,1,1,0.9569024778378932,0.967829230198783,0.012041785007990352
210,1,1,1.0,1.0,0.012147301527121426
211,1,1,1.0,1.0,0.017187820780615475
212,1,1,0.9877279887584798,0.990067305312818,0.020358843168963428
213,1,1,0.9772738884410797,0.9815846936799216,0.022661568652017412
214,1,1,0.9687384543650814,0.9743496436792675,0.02364495740322728
215,1,1,0.9614463234703654,0.9682338509715498,0.024561698879997745
216,1,1,0.9555283876551536,0.9630662240001122,0.024806224736568936
217,1,1,0.9504991036780389,0.9586582320015328,0.02508920769838488
218,1,1,0.9465237144974458,0.9549444440821697,0.026299562971342793
219,1,1,0.9431358748935007,0.9517903237249191,0.027377819021187338
220,1,1,0.9404180807734415,0.9490759016553358,0.02825847717334356
221,1,1,0.937823138213759,0.9469049193833847,0.0283289749923266
222,1,1,0.9356291642474099,0.9450603116552986,0.028365746248115387
223,1,1,0.9330118177986875,0.9433164978665114,0.026089996033413613
224,1,1,0.9308221796581851,0.9418382077318119,0.023975056328418107
225,1,1,0.9285941056362639,0.940629525198083,0.02074643129333362
226,1,1,0.9267453450052978,0.9395800355598349,0.017870403893480283
227,1,1,0.9248118391322282,0.9384531276880811,0.014118057789798627
228,1,1,0.9224282399387027,0.9374308184565323,0.009566257745740976
229,1,1,0.9204984948620001,0.936616429002646,0.005463339120378666
230,1,1,1.0,1.0,0.0011178567962407098
231,1,1,0.9857146682253598,0.9898501535324901,-0.0028719550824710016
232,1,1,0.9732649412585161,0.9812589991115139,-0.006476937218192215
233,1,1,1.0,1.0,-0.00969011441859321
234,1,1,1.0,1.0,-0.012236473544634967
235,1,1,1.0,1.0,-0.01427355443018947
236,1,1,0.9854518612232293,0.9902401749963294,-0.016130625811712162
237,1,1,0.971161103409676,0.9817646354912082,-0.018120882685423487
238,1,1,0.9590713980113086,0.9745701301955725,-0.019843799474352986
239,1,1,0.9472656733158021,0.968486000087847,-0.02190196695842377
240,1,1,0.9372753436761222,0.9633321262628021,-0.023851598442640967
241,1,1,0.9273075169026991,0.9588765854744288,-0.025763014239320377
242,1,1,0.9189376981653984,0.9551223597697509,-0.02743943466796754
243,1,1,0.9122809325402589,0.9518254261869311,-0.028484370568900273
244,1,1,0.9040876918963622,0.9488990399706208,-0.028997233450773322
245,1,1,0.8971863596210631,0.9464238001235878,-0.029414081631456996
246,1,1,0.8904838096181711,0.9441212100133183,-0.029012740868359876
247,1,1,0.8848310706132749,0.94222380808934,-0.028649824184851673
248,1,1,0.8779892072265622,0.940477090467148,-0.028390279006210977
249,1,1,0.8722293991533223,0.9390718336142495,-0.028192527085607245
250,1,1,0.8666821840257345,0.9380323647720517,-0.025026410417411365
251,1,1,0.8611199556266316,0.9368942143852844,-0.020166134424994778
252,1,1,0.8564653343386784,0.9359413724697843,-0.01578751860013105
253,1,1,0.8522314560801475,0.9350328721695004,-0.012081711382239095
254,1,1,0.8486663629228896,0.9343805234081292,-0.008758552766865497
255,1,1,0.8437909323882766,0.9338748839683391,-0.006023765544980419
256,1,1,0.9629576860364795,1.0,-0.0035720830232031527
257,1,1,0.939937796244596,0.9898390482280643,-0.00036695343046480057
258,1,1,0.91897040625014,0.9812008355565075,0.0029573818822191188
259,1,1,0.9011751146655814,0.9738891332353515,0.00595944448485359
260,1,1,0.8849660601976663,0.9675834349926092,0.008600573642242888
261,1,1,0.8712086129620424,0.9622504845338367,0.010941325799868864
262,1,1,0.8584865606853742,0.9576889638894778,0.013012180040431004
263,1,1,0.8477451333338404,0.9538315099636496,0.014825080072804439
264,1,1,0.8535041903606355,0.9504649295791086,0.013813963735565376
265,1,1,0.8428206566640012,0.9476432510524733,0.015912965576362455
266,1,1,0.8328129483658988,0.9451962299428136,0.01834222036797755
267,1,1,0.8375320592121344,0.9428956594097626,0.016162192603266047
268,1,1,0.8415259963277382,0.9409874790900441,0.014188259266535377
269,1,1,0.8428395006752211,0.9390493555135999,0.01132749184012286
270,1,1,0.8453114500152028,0.9374806789336396,0.008705016559514398
271,1,1,0.8491843256794183,0.9356900739995446,0.004682306204978395
272,1,1,0.85345810985375,0.9343115640652322,0.001078438437313741
273,1,1,0.8510064427872341,0.9331754307634492,-0.002633836629344303
274,1,1,0.8553029238864138,0.9321389333441463,-0.006983068339369868
275,1,1,0.8595389722397149,0.93136521510449,-0.010937297962214553
276,1,1,0.8630532260652208,0.9306885954166635,-0.015719003742194912
277,1,1,0.8662255053072718,0.9302029002568428,-0.020035232580268035
278,1,1,0.8682700533651148,0.9297891075096141,-0.023803631271253914
279,1,1,0.8701152933147087,0.9294536571701664,-0.02720051935484563
280,1,1,0.869739162679799,0.9293639362617848,-0.03014892079096239
281,1,1,0.8806745252433396,0.9294015327728806,-0.02854478466286903
282,1,1,0.8900165662218205,0.9294346326806027,-0.027093783068009296
283,1,1,0.8961078550199503,0.9294379314018971,-0.02502985626648583
284,1,1,0.9012943896003691,0.9294411476466059,-0.023175253797039982
285,1,1,0.8956502131530262,0.9295193095476308,-0.014735305770044203
286,1,1,0.8908465666713798,0.9295874727668855,-0.007193256388696466
287,1,1,0.8761155229681403,0.9296942564884003,0.012025760544120868
288,1,1,0.8636020340910964,0.9297993015605388,0.028989321458494196
289,1,1,0.8525447770766714,0.9299061399594026,0.044464447160639714
290,1,1,0.8585697787707534,0.9300748134548388,0.030698598094201578
291,1,1,0.8638366345106171,0.9302215876513482,0.017867531835902624
292,1,1,0.8679409600489445,0.930358486563523,0.00855852771053121
293,1,1,0.871504780415949,0.9304835508160417,0.00015420190539326196
294,1,1,0.8745945225995401,0.9305966846671295,-0.007416753101602538
295,1,1,0.8772827684347142,0.9306991736341009,-0.014296003457518499
296,1,1,0.8740976350055674,0.9308118654396428,-0.01348007062629929
297,1,1,0.8757651341054156,0.9309187280388119,-0.020819451621856968
298,1,1,0.8772362817656885,0.9310040725378552,-0.027512712811597943
299,1,1,0.8839060714985143,0.9309794199708918,-0.02449210119667454
300,1,1,0.8896938541484167,0.9309371550639594,-0.02126403399575347
301,1,1,0.8915782268130518,0.9310149167262158,-0.019455355580692328
302,1,1,0.8935251824030457,0.9310705978937369,-0.017989657573093735
303,1,1,0.8952274681168048,0.9309808679269604,-0.020099056781962197
304,1,1,0.8968520228753541,0.9310459790398135,-0.020551447435466424
305,1,1,0.898365543294916,0.9311182233997684,-0.020979644514513476
306,1,1,0.9006077438938807,0.9307720949730656,-0.024145694829860065
307,1,1,0.9026354411402467,0.9305432509095957,-0.026967867263057523
308,1,1,0.9044116815995761,0.9304081783850724,-0.029470056162537662
309,1,1,0.9059126347669588,0.9303055124056414,-0.03169454071117884
310,1,1,0.9033532778763342,0.9304094795428719,-0.033153548369511815
311,1,1,0.9012537723889283,0.9305239765667358,-0.03448275564785414
312,1,1,0.9077569374217991,0.9307548719362155,-0.03720086792360425
313,1,1,0.9026373096135796,0.9309532807095624,-0.0395132506904726
314,1,1,0.8983357372530192,0.9311295868217223,-0.041628478341230596
315,1,1,0.8926979958110086,0.931289647451275,-0.04333887478337549
316,1,1,0.8879974689494121,0.9314301941992431,-0.0448760879910569
317,1,1,0.8931240906011648,0.9315021714384356,-0.04869499653579341
318,1,1,0.8976428182363008,0.9315657652738193,-0.0518739055410573
319,1,1,0.8966962039613229,0.9317153787520496,-0.05737913601558354
320,1,1,0.8899150901293046,0.9318515908103244,-0.061150036452852885
321,1,1,0.8842315556402962,0.9319712838321977,-0.06455108796093484
322,1,1,0.8888164389526084,0.9319799885051081,-0.07346251359396223
323,1,1,0.8930970152272588,0.9319857103864543,-0.08165887367894019
324,1,1,0.8980181657207882,0.9318855047926132,-0.08858319560334241
325,1,1,0.8862937339957854,0.9318023302173064,-0.07971304038358279
326,1,1,0.8879368264668709,0.9317808799934619,-0.0782139012105239
327,1,1,0.8725204875482229,0.9318658528327621,-0.07142685087898709
328,1,1,0.8594364956151684,0.931948242728144,-0.06534277863075537
329,1,1,0.8635978067000731,0.9319183342158397,-0.06963157034255132
330,1,1,0.8671969040937701,0.931911907300883,-0.07350754366192708
331,1,1,0.8659325014146525,0.9320873498676762,-0.0715631037714982
332,1,1,0.8662254104943232,0.9323099835366429,-0.07005288248717005
333,1,1,0.8700206443823615,0.932345422830973,-0.06701193787255774
334,1,1,0.8742678142108904,0.9323851532211404,-0.06432578176937363
335,1,1,0.8790485504882379,0.9324359410939171,-0.06331952575920974
336,1,1,0.882723654307773,0.9326002665776475,-0.06268864602306531
337,1,1,0.886089271067007,0.9327590840128871,-0.06200774360958166
338,1,1,0.8889114549878991,0.9327771874482971,-0.0617064464161261
339,1,1,0.891366488443369,0.9327564226939089,-0.06143379072419248
340,1,1,0.8934992558611912,0.932773954535295,-0.06114138535575399
341,1,1,0.8953475470427358,0.932788513774211,-0.06087264146980902
342,1,1,0.8963476881485642,0.9328624164068485,-0.059795502697621246
343,1,1,0.8970669318402291,0.9328557805652069,-0.057965816469515714
344,1,1,0.8977097886794723,0.9328637321783173,-0.056318249801199656
345,1,1,0.8989364433226483,0.9327565982327595,-0.05562141967314318
346,1,1,0.8999723139154472,0.9326779550378852,-0.05502913110828065
347,1,1,0.8958932836673548,0.932634397052397,-0.054099283550935864
348,1,1,0.8925040826024832,0.9326261205039357,-0.053280162830891355
349,1,1,0.892012864813908,0.9325124476738309,-0.05232305931500577
350,1,1,0.8789749032909768,0.9325779298715173,-0.028680065434739978
351,1,1,0.8680898009769069,0.932637922789242,-0.00786889003336349
352,1,1,0.8589979638062113,0.9327003186966505,0.010494883703804688
353,1,1,0.8513998790930019,0.9327585443913446,0.026731005516846335
354,1,1,0.8590713987082266,0.9328552780442391,0.01282972033972498
355,1,1,0.8656705621126921,0.932949448933687,0.00026930028602070515
356,1,1,0.8672023889363139,0.9330536041476092,-0.00010103291618619965
357,1,1,0.8685625521016919,0.9331458492949989,-0.000431945769597584
358,1,1,0.8696055262324537,0.9331543097907667,-0.005110894922730356
359,1,1,0.8611357684592118,0.9330654026112293,-0.007583615205435984
360,1,1,0.8553926821050697,0.9329752357427346,-0.010440419286936566
361,1,1,0.8525294019484396,0.9328997956956213,-0.010157733104434801
362,1,1,0.8513493682462465,0.9328397149150296,-0.010076052084100453
363,1,1,0.8559549796223475,0.9328558035463294,-0.01694691269117631
364,1,1,0.8599742027175451,0.9328652279646132,-0.02311923096079358
365,1,1,0.8631779697382325,0.9327266213857818,-0.028823850537121765
366,1,1,0.8708292537423645,0.9327187042228829,-0.02578997214771316
367,1,1,0.8774934738037843,0.9327375207692861,-0.02308832254667448
368,1,1,0.8841560884528805,0.9328260961133943,-0.020525748305372068
369,1,1,0.8898345228274297,0.9329142916623103,-0.018165129631826975
370,1,1,0.886867905315141,0.9329705029665729,-0.022290882188413165
371,1,1,0.8844033491303535,0.9330343117306111,-0.026017995349554294
372,1,1,0.8880573130668905,0.9329252736652432,-0.025461421387955072
373,1,1,0.8916735696203976,0.9329326148381174,-0.024683911282283613
374,1,1,0.8947299421792283,0.9329352236148925,-0.024108271850615433
375,1,1,0.9003877577262251,0.9327332608874317,-0.02456496801590554
376,1,1,0.9054454884416292,0.9325945158652198,-0.024974842045849144
377,1,1,0.9012552623298014,0.9326739297918858,-0.024404256672575373
378,1,1,0.897955849254291,0.9327484815866409,-0.02378435470998338
379,1,1,0.895322829951275,0.9328173688974979,-0.023226034355627704
380,1,1,0.8932286268173801,0.9328733102865623,-0.022712484632230735
381,1,1,0.8908843721274271,0.9326217741263096,-0.02053189326838515
382,1,1,0.8859905208274411,0.9326707143381472,-0.018295241375170714
383,1,1,0.8820313555201588,0.9327350536694083,-0.016284571129662036
384,1,1,0.8770689955238782,0.9324594837968714,-0.011322379182921125
385,1,1,0.8730472740070148,0.9322835799793634,-0.006940707685289324
386,1,1,0.8600316382415811,0.9320328588288532,0.00018758313237013274
387,1,1,0.8492212424749089,0.9319468031900578,0.0077132669019472026
388,1,1,0.8431060022672441,0.9315741477176194,0.010322344510066937
389,1,1,0.8334187481515306,0.9314267302773576,0.019712804591750784
390,1,1,0.825539816407344,0.9313447023881405,0.026466889606873774
391,1,1,0.8188038160659908,0.9314920618476249,0.035994268228581934
392,1,1,0.8132624238392039,0.9316402335595305,0.044006535512081106
393,1,1,0.8082309329733508,0.9317164226824544,0.04486588670264637
394,1,1,0.8041694522624693,0.9318136345863923,0.04492280829378199
395,1,1,0.8049376945408425,0.9312799520139836,0.04363663618664978
396,1,1,0.8057536090280267,0.9309971119814587,0.04245907348230583
397,1,1,0.8064356709432089,0.9308877545625353,0.04077754434176014
398,1,1,0.8200050615645966,0.9310048593393736,0.03389737546913009
399,1,1,0.8316753542140163,0.9311996366155717,0.02774940392538578
400,1,1,0.8270428973690741,0.9314065937881257,0.028350084232477642
401,1,1,0.8247364848654717,0.9316304036533174,0.028822332929133127
402,1,1,0.8180626006883285,0.9317262821667586,0.02568339167230846
403,1,1,0.8124626697800349,0.931851861877417,0.022820852539708808
404,1,1,0.8217213433891236,0.9318780244958544,0.02370644002211997
405,1,1,0.8341899244755517,0.9317516634236127,0.02461838269416597
406,1,1,0.845146774627668,0.931692508963169,0.025490470220200918
407,1,1,0.8547655535318128,0.9317277490911162,0.0263003407059764
408,1,1,0.8631938287969105,0.9318253304430788,0.027036216178397583
409,1,1,0.8745332133781921,0.9320513238051861,0.02635132734468765
410,1,1,0.8841863245744275,0.9322788796057386,0.025703626034144705
411,1,1,0.8864277108829473,0.9325734354298842,0.02720329933587213
412,1,1,0.8877778522554272,0.9327621222214678,0.02895296119922062
413,1,1,0.8889924437242156,0.9329737256996045,0.03052132384284676
414,1,1,0.8868125532806064,0.9330394142648566,0.035215075461131215
415,1,1,0.8851079026375547,0.9331507595887408,0.03942466906439822
416,1,1,0.8822724236112534,0.9330490898279412,0.043554678648387454
417,1,1,0.8800413456060371,0.9330422518342216,0.04727681678126702
418,1,1,0.8673472082286378,0.9329421942449376,0.04776846163850514
419,1,1,0.8567191630031582,0.9329473682134765,0.048578063586338635
420,1,1,0.8605589194608626,0.9323630201606995,0.037556367763351535
421,1,1,0.864070349966166,0.9320585086874779,0.027790516312621513
422,1,1,0.8664057686026101,0.9319521777699761,0.0164401853404162
423,1,1,0.8705639523975712,0.9319566916196329,0.007751906148890625
424,1,1,1.0,1.0,-0.00018168531035434276
425,1,1,1.0,1.0,-0.001006152299278939
426,1,1,1.0,1.0,-0.00206995256125873
427,1,1,1.0,1.0,-0.00023910502299849908
428,1,1,1.0,1.0,0.01143894842778319
429,1,1,1.0,1.0,0.02159676172683013
430,1,1,0.988531284369085,0.9900238194515563,0.02790692400859587
431,1,1,0.9789425731483304,0.9815767086008662,0.033527953129623686
432,1,1,0.9687996393569145,0.9743209064497125,0.03862237791095506
433,1,1,0.9603090745841708,0.9682106075727043,0.04330276091500406
434,1,1,0.9542318742666852,0.9628322748487849,0.047400892811171734
